time,seconds_elapsed,dBFS
1701899889957000000,57.571,-26.214431762695312
1701899890073000000,57.687,-15.895697593688965
1701899890173000000,57.787,-16.779268264770508
1701899890273000000,57.887,-20.012495040893555
1701899890373000000,57.987,-21.951154708862305
1701899890473000000,58.087,-20.408601760864258
1701899890573000000,58.187,-17.876930236816406
1701899890689000000,58.303,-21.475749969482422
1701899890789000000,58.403,-23.460941314697266
1701899890889000000,58.503,-23.35708999633789
1701899890989000000,58.603,-22.010080337524414
1701899891105000000,58.719,-19.848176956176758
1701899891205000000,58.819,-20.893115997314453
1701899891306000000,58.91999975585937,-19.936973571777344
1701899891405000000,59.019,-23.951982498168945
1701899891505000000,59.119,-23.756872177124023
1701899891621000000,59.235,-26.39015769958496
1701899891721000000,59.335,-27.421106338500977
1701899891821000000,59.435,-26.66361427307129
1701899891921000000,59.535,-28.672115325927734
1701899892037000000,59.651,-31.919038772583008
1701899892137000000,59.751,-33.46909713745117
1701899892237000000,59.851,-34.493408203125
1701899892337000000,59.951,-34.00277328491211
1701899892453000000,60.067,-17.146656036376953
1701899892553000000,60.167,-18.234073638916016
1701899892653000000,60.267,-20.480241775512695
1701899892753000000,60.367,-23.450191497802734
1701899892869000000,60.483,-21.454662322998047
1701899892969000000,60.583,-21.787555694580078
1701899893069000000,60.683,-21.671709060668945
1701899893169000000,60.783,-25.029579162597656
1701899893269000000,60.883,-18.21718406677246
1701899893385000000,60.999,-21.59835433959961
1701899893488000000,61.102,-20.02042007446289
1701899893585000000,61.199,-23.184139251708984
1701899893685000000,61.299,-25.720012664794922
1701899893801000000,61.415,-28.862621307373047
1701899893901000000,61.515,-31.329959869384766
1701899894001000000,61.615,-34.25447463989258
1701899894101000000,61.715,-34.171024322509766
1701899894201000000,61.815,-35.70941162109375
1701899894301000000,61.915,-36.683013916015625
1701899894417000000,62.031,-36.21198272705078
1701899894517000000,62.131,-36.06998062133789
1701899894617000000,62.231,-35.08647155761719
1701899894717000000,62.331,-36.76300048828125
1701899894833000000,62.447,-33.45027542114258
1701899894933000000,62.547,-35.17121124267578
1701899895033000000,62.647,-20.32672119140625
1701899895133000000,62.747,-18.83860969543457
1701899895250000000,62.863999755859375,-14.58289623260498
1701899895349000000,62.963,-15.701044082641602
1701899895449000000,63.063,-17.594552993774414
1701899895549000000,63.163,-17.045021057128906
1701899895665000000,63.279,-20.053560256958008
1701899895765000000,63.379,-21.67575454711914
1701899895865000000,63.479,-24.211400985717773
1701899895965000000,63.579,-26.56985855102539
1701899896081000000,63.695,-28.954051971435547
1701899896181000000,63.795,-30.643972396850586
1701899896289000000,63.903,-24.790401458740234
1701899896398000000,64.01200024414062,-28.48811912536621
1701899896514000000,64.12799975585938,-20.049522399902344
1701899896614000000,64.22800024414063,-21.071014404296875
1701899896714000000,64.32799975585938,-22.161479949951172
1701899896830000000,64.44400024414062,-22.317224502563477
1701899896930000000,64.54399975585937,-25.649372100830078
1701899897030000000,64.64400024414063,-24.454179763793945
1701899897130000000,64.74399975585938,-16.674535751342773
1701899897246000000,64.86000024414062,-19.045921325683594
