time,seconds_elapsed,dBFS
1701899656614000000,21.292000244140624,-14.470120429992676
1701899656714000000,21.391999755859374,-13.513494491577148
1701899656814000000,21.492000244140623,-15.15827751159668
1701899656930000000,21.607999755859375,-14.266641616821289
1701899657030000000,21.708000244140624,-15.69996166229248
1701899657130000000,21.807999755859374,-17.62020492553711
1701899657246000000,21.924000244140625,-15.187653541564941
1701899657346000000,22.023999755859375,-19.71638298034668
1701899657446000000,22.124000244140625,-23.846651077270508
1701899657545000000,22.223,-26.763160705566406
1701899657662000000,22.340000244140626,-20.572505950927734
1701899657762000000,22.439999755859375,-11.324759483337402
1701899657866000000,22.543999755859375,-8.261735916137695
1701899657978000000,22.655999755859376,-11.604774475097656
1701899658078000000,22.756000244140626,-15.188997268676758
1701899658178000000,22.855999755859376,-11.953644752502441
1701899658277000000,22.955,-15.976447105407715
1701899658377000000,23.055,-14.663656234741211
1701899658494000000,23.172000244140627,-15.803841590881348
1701899658594000000,23.271999755859376,-16.079111099243164
1701899658693000000,23.371,-9.984068870544434
1701899658810000000,23.487999755859374,-13.732977867126465
1701899658910000000,23.588000244140623,-11.270758628845215
1701899659010000000,23.687999755859376,-12.996861457824707
1701899659109000000,23.787,-11.09105110168457
1701899659226000000,23.903999755859374,-13.461501121520996
1701899659326000000,24.004000244140624,-14.216268539428711
1701899659426000000,24.103999755859373,-12.896096229553223
1701899659525000000,24.203,-15.659607887268066
1701899659642000000,24.319999755859374,-16.68260383605957
1701899659742000000,24.420000244140624,-18.337581634521484
1701899659841000000,24.519,-16.54326820373535
1701899659958000000,24.636000244140625,-15.671706199645996
1701899660058000000,24.735999755859375,-15.491240501403809
1701899660175000000,24.853,-18.166629791259766
1701899660274000000,24.951999755859376,-15.606921195983887
1701899660391000000,25.069,-19.9351806640625
1701899660491000000,25.169,-17.049304962158203
1701899660590000000,25.268000244140627,-19.65185546875
1701899660690000000,25.367999755859376,-12.410638809204102
1701899660807000000,25.485,-14.931208610534668
1701899660907000000,25.585,-14.422450065612793
1701899661007000000,25.685,-17.16464614868164
1701899661123000000,25.801,-21.60651397705078
1701899661223000000,25.901,-25.712451934814453
1701899661323000000,26.001,-16.032033920288086
1701899661423000000,26.101,-17.186613082885742
1701899661523000000,26.201,-14.195618629455566
1701899661639000000,26.317,-14.570626258850098
1701899661739000000,26.417,-19.05253791809082
1701899661839000000,26.517,-15.453049659729004
1701899661938000000,26.615999755859374,-15.138992309570312
1701899662055000000,26.733,-18.919376373291016
1701899662155000000,26.833,-22.15332794189453
1701899662255000000,26.933,-26.264307022094727
1701899662354000000,27.031999755859374,-10.79792308807373
1701899662471000000,27.149,-10.069336891174316
