time,seconds_elapsed,dBFS
1701901821944000000,37.136,-13.082257270812988
1701901822061000000,37.253,-15.925796508789062
1701901822160000000,37.352,-17.82172966003418
1701901822260000000,37.452,-12.845255851745605
1701901822360000000,37.552,-13.113641738891602
1701901822477000000,37.669,-12.362095832824707
1701901822577000000,37.769,-15.902565956115723
1701901822676000000,37.868,-12.480180740356445
1701901822776000000,37.968,-14.110048294067383
1701901822893000000,38.085,-19.38523292541504
1701901822993000000,38.185,-22.646438598632812
1701901823093000000,38.285,-10.751906394958496
1701901823192000000,38.384,-9.96157169342041
1701901823309000000,38.501,-12.649565696716309
1701901823408000000,38.6,-16.429655075073242
1701901823508000000,38.7,-20.899438858032227
1701901823608000000,38.8,-24.22820472717285
1701901823725000000,38.917,-13.410051345825195
1701901823825000000,39.017,-14.76407241821289
1701901823932000000,39.124,-11.19725227355957
1701901824041000000,39.233,-12.995245933532715
1701901824141000000,39.333,-14.85002613067627
1701901824241000000,39.433,-19.325897216796875
1701901824340000000,39.532,-23.52621841430664
1701901824457000000,39.649,-27.297014236450195
1701901824557000000,39.749,-9.534684181213379
1701901824657000000,39.849,-4.793720722198486
1701901824756000000,39.948,-4.464500904083252
1701901824873000000,40.065,-5.171895503997803
1701901824973000000,40.165,-9.01549243927002
1701901825073000000,40.265,-8.066701889038086
1701901825173000000,40.365,-9.700064659118652
1701901825273000000,40.465,-10.082100868225098
1701901825389000000,40.581,-12.254557609558105
1701901825489000000,40.681,-10.831197738647461
1701901825589000000,40.781,-11.866625785827637
1701901825689000000,40.881,-12.21791934967041
1701901825805000000,40.997,-16.603425979614258
1701901825905000000,41.097,-21.07171058654785
1701901826005000000,41.197,-24.814922332763672
1701901826121000000,41.313,-7.104777812957764
1701901826221000000,41.413,-7.746816158294678
1701901826321000000,41.513,-3.655304193496704
1701901826420000000,41.612,-6.801583290100098
1701901826537000000,41.729,-6.514248371124268
1701901826637000000,41.829,-8.925670623779297
1701901826737000000,41.929,-6.369950771331787
1701901826836000000,42.028,-9.93000316619873
1701901826953000000,42.145,-11.243645668029785
1701901827053000000,42.245,-9.789411544799805
1701901827153000000,42.345,-11.762081146240234
1701901827269000000,42.461,-15.749434471130371
1701901827369000000,42.561,-13.552281379699707
1701901827469000000,42.661,-16.504953384399414
1701901827568000000,42.76,-12.749862670898438
1701901827685000000,42.877,-16.977455139160156
1701901827784000000,42.976,-13.695927619934082
1701901827884000000,43.076,-13.055877685546875
1701901828001000000,43.193,-14.536797523498535
1701901828101000000,43.293,-12.866034507751465
1701901828201000000,43.393,-16.0334415435791
1701901828300000000,43.492,-19.400020599365234
1701901828417000000,43.609,-13.149221420288086
1701901828517000000,43.709,-16.252296447753906
1701901828616000000,43.808,-15.330071449279785
1701901828716000000,43.908,-14.094831466674805
1701901828833000000,44.025,-17.741992950439453
1701901828933000000,44.125,-10.386908531188965
1701901829032000000,44.224,-14.344069480895996
1701901829149000000,44.341,-18.273637771606445
1701901829249000000,44.441,-15.711553573608398
1701901829349000000,44.541,-11.562336921691895
1701901829449000000,44.641,-10.487739562988281
1701901829548000000,44.74,-14.174952507019043
1701901829665000000,44.857,-11.164300918579102
1701901829765000000,44.957,-15.443052291870117
1701901829865000000,45.057,-19.644702911376953
1701901829964000000,45.156,-22.582611083984375
1701901830064000000,45.256,-16.06705093383789
1701901830181000000,45.373,-9.280476570129395
1701901830281000000,45.473,-13.315241813659668
1701901830380000000,45.572,-9.501192092895508
1701901830480000000,45.672,-11.40726089477539
1701901830597000000,45.789,-12.380757331848145
1701901830697000000,45.889,-8.23124885559082
1701901830796000000,45.988,-10.541948318481445
1701901830896000000,46.088,-12.088586807250977
1701901831013000000,46.205,-13.992161750793457
1701901831112000000,46.304,-11.729780197143555
1701901831213000000,46.405,-14.4088716506958
1701901831313000000,46.505,-11.171523094177246
1701901831429000000,46.621,-12.110590934753418
1701901831529000000,46.721,-9.383790016174316
1701901831628000000,46.82,-11.015362739562988
1701901831728000000,46.92,-13.513496398925781
1701901831845000000,47.037,-18.24449920654297
1701901831945000000,47.137,-22.467758178710938
1701901832045000000,47.237,-12.203994750976562
1701901832144000000,47.336,-15.008994102478027
1701901832261000000,47.453,-13.611120223999023
1701901832361000000,47.553,-16.71432113647461
1701901832460000000,47.652,-20.321365356445312
1701901832577000000,47.769,-24.381668090820312
1701901832677000000,47.869,-26.288602828979492
1701901832777000000,47.969,-16.120168685913086
1701901832876000000,48.068,-10.749422073364258
1701901832993000000,48.185,-9.16703987121582
1701901833093000000,48.285,-9.524734497070312
1701901833192000000,48.384,-11.71902847290039
1701901833292000000,48.484,-13.324610710144043
1701901833409000000,48.601,-18.761381149291992
1701901833509000000,48.701,-21.969459533691406
1701901833608000000,48.8,-25.918149948120117
1701901833708000000,48.9,-29.1549015045166
1701901833825000000,49.017,-30.115930557250977
1701901833924000000,49.116,-26.207090377807617
1701901834025000000,49.217,-11.02019214630127
1701901834125000000,49.317,-9.283233642578125
1701901834243000000,49.435,-10.083312034606934
1701901834341000000,49.533,-7.963834285736084
1701901834441000000,49.633,-11.257415771484375
1701901834540000000,49.732,-14.400988578796387
1701901834657000000,49.849,-7.638327598571777
1701901834757000000,49.949,-7.540792942047119
1701901834857000000,50.049,-9.90650463104248
1701901834957000000,50.149,-13.009007453918457
1701901835073000000,50.265,-13.30652904510498
1701901835173000000,50.365,-17.088003158569336
1701901835281000000,50.473,-7.476682662963867
1701901835389000000,50.581,-11.622700691223145
1701901835489000000,50.681,-14.962976455688477
1701901835589000000,50.781,-19.575456619262695
1701901835689000000,50.881,-17.273759841918945
1701901835788000000,50.98,-4.820159435272217
1701901835905000000,51.097,-10.277887344360352
1701901836005000000,51.197,-14.109601974487305
1701901836105000000,51.297,-18.09867286682129
1701901836221000000,51.413,-14.30377197265625
1701901836321000000,51.513,-5.590332508087158
1701901836421000000,51.613,-9.334007263183594
1701901836520000000,51.712,-7.664973258972168
1701901836637000000,51.829,-8.726422309875488
1701901836737000000,51.929,-8.135730743408203
1701901836837000000,52.029,-9.644659042358398
1701901836937000000,52.129,-13.655035018920898
1701901837053000000,52.245,-18.94111442565918
1701901837169000000,52.361,-22.8539981842041
1701901837286000000,52.478000244140624,-5.504807472229004
1701901837386000000,52.57799975585937,-7.686830997467041
1701901837486000000,52.67800024414063,-8.949430465698242
1701901837602000000,52.793999755859375,-10.872430801391602
1701901837702000000,52.89400024414063,-9.198461532592773
1701901837802000000,52.99399975585938,-8.827282905578613
1701901837902000000,53.094000244140624,-12.221986770629883
1701901838002000000,53.19399975585937,-10.410487174987793
1701901838119000000,53.311,-13.882972717285156
1701901838218000000,53.409999755859374,-16.558460235595703
1701901838317000000,53.509,-7.746526718139648
1701901838434000000,53.625999755859375,-7.95003604888916
1701901838534000000,53.72600024414062,-9.043174743652344
1701901838634000000,53.82599975585938,-13.057363510131836
1701901838734000000,53.926000244140624,-10.356250762939453
1701901838850000000,54.04199975585937,-10.192749977111816
1701901838950000000,54.142000244140625,-8.687798500061035
1701901839050000000,54.241999755859375,-10.504229545593262
1701901839149000000,54.341,-12.47281265258789
1701901839266000000,54.457999755859376,-13.065153121948242
1701901839366000000,54.55800024414062,-17.671194076538086
1701901839466000000,54.65799975585937,-22.200563430786133
1701901839582000000,54.77400024414062,-7.542150497436523
1701901839682000000,54.87399975585937,-8.972047805786133
1701901839782000000,54.974000244140626,-10.062143325805664
1701901839882000000,55.073999755859376,-11.683931350708008
1701901839998000000,55.19000024414063,-12.651386260986328
1701901840098000000,55.28999975585938,-13.640006065368652
1701901840197000000,55.389,-14.492180824279785
1701901840298000000,55.48999975585937,-17.79152488708496
1701901840414000000,55.606000244140624,-22.080068588256836
1701901840514000000,55.705999755859374,-26.253692626953125
1701901840614000000,55.80600024414063,-29.094205856323242
1701901840730000000,55.921999755859375,-32.30636215209961
1701901840830000000,56.02200024414063,-5.381717681884766
1701901840930000000,56.12199975585938,-6.034719467163086
1701901841030000000,56.222000244140624,-9.255444526672363
1701901841146000000,56.33799975585937,-13.239852905273438
1701901841246000000,56.438000244140625,-16.230562210083008
1701901841345000000,56.537,-10.177382469177246
1701901841445000000,56.637,-9.106033325195312
1701901841562000000,56.753999755859375,-10.023852348327637
1701901841662000000,56.85400024414062,-11.018670082092285
1701901841761000000,56.953,-11.8303861618042
1701901841861000000,57.053,-15.390251159667969
1701901841978000000,57.16999975585937,-9.168781280517578
1701901842078000000,57.270000244140626,-10.68766975402832
1701901842177000000,57.369,-8.13746166229248
1701901842294000000,57.48600024414063,-9.28919792175293
1701901842394000000,57.585999755859376,-13.685592651367188
1701901842504000000,57.696,-15.567346572875977
1701901842610000000,57.80199975585938,-18.184663772583008
1701901842727000000,57.919,-22.659412384033203
1701901842843000000,58.035,-5.126222610473633
1701901842943000000,58.135,-9.18001651763916
1701901843043000000,58.235,-11.60753059387207
1701901843142000000,58.334000244140626,-11.617424011230469
1701901843242000000,58.433999755859375,-14.383896827697754
1701901843359000000,58.551,-18.790285110473633
1701901843459000000,58.651,-23.200023651123047
1701901843558000000,58.75000024414062,-7.510261535644531
1701901843675000000,58.867,-11.153751373291016
1701901843775000000,58.967,-11.364011764526367
1701901843875000000,59.067,-14.129471778869629
1701901843975000000,59.167,-13.007628440856934
1701901844091000000,59.283,-14.872685432434082
1701901844191000000,59.383,-9.666193008422852
1701901844291000000,59.483,-9.174997329711914
1701901844390000000,59.58200024414062,-13.849050521850586
1701901844507000000,59.699,-18.38344955444336
1701901844607000000,59.799,-12.791129112243652
1701901844707000000,59.899,-8.723114967346191
1701901844806000000,59.99800024414063,-8.774124145507812
1701901844906000000,60.09799975585938,-12.308015823364258
1701901845023000000,60.215,-10.588994979858398
1701901845123000000,60.315,-7.097317218780518
1701901845222000000,60.414000244140624,-11.92332649230957
1701901845339000000,60.531,-11.60101318359375
1701901845439000000,60.631,-14.9642333984375
1701901845539000000,60.731,-10.129891395568848
1701901845638000000,60.83000024414063,-8.074915885925293
1701901845755000000,60.947,-11.593400001525879
1701901845855000000,61.047,-15.860427856445312
1701901845954000000,61.14599975585938,-13.369247436523438
1701901846054000000,61.246000244140625,-16.74213218688965
1701901846171000000,61.363,-20.974946975708008
1701901846271000000,61.463,-24.779584884643555
1701901846370000000,61.561999755859375,-26.962387084960938
1701901846470000000,61.66200024414063,-8.414772033691406
1701901846587000000,61.779,-8.35928726196289
1701901846688000000,61.88,-11.290594100952148
1701901846787000000,61.979,-10.95077896118164
1701901846903000000,62.095,-10.815157890319824
1701901847003000000,62.195,-12.502975463867188
1701901847103000000,62.295,-15.373454093933105
1701901847202000000,62.393999755859376,-19.061038970947266
1701901847319000000,62.511,-24.372966766357422
1701901847419000000,62.611,-27.43398094177246
1701901847519000000,62.711,-30.43596839904785
1701901847618000000,62.80999975585937,-33.02859878540039
1701901847735000000,62.927,-31.766952514648438
1701901847835000000,63.027,-7.2664642333984375
1701901847935000000,63.127,-11.090253829956055
1701901848034000000,63.22599975585938,-9.690606117248535
1701901848134000000,63.32600024414062,-11.432612419128418
1701901848251000000,63.443,-11.053330421447754
1701901848351000000,63.543,-14.387470245361328
1701901848450000000,63.64199975585937,-7.569310665130615
1701901848567000000,63.759,-9.516111373901367
1701901848667000000,63.859,-12.379292488098145
1701901848767000000,63.959,-17.01495361328125
1701901848867000000,64.059,-9.12501049041748
1701901848967000000,64.159,-11.04030990600586
1701901849083000000,64.275,-9.203437805175781
1701901849183000000,64.375,-10.641685485839844
1701901849283000000,64.475,-15.28188705444336
1701901849382000000,64.57400024414062,-19.335865020751953
1701901849499000000,64.691,-22.853296279907227
1701901849599000000,64.791,-20.889480590820312
1701901849699000000,64.891,-23.544677734375
1701901849798000000,64.99000024414063,-27.520366668701172
1701901849915000000,65.107,-30.44742774963379
1701901850015000000,65.207,-33.42591094970703
1701901850115000000,65.307,-9.852319717407227
1701901850214000000,65.40600024414063,-6.738269805908203
1701901850331000000,65.523,-8.455948829650879
1701901850431000000,65.623,-10.714978218078613
1701901850531000000,65.723,-11.266818046569824
1701901850630000000,65.82200024414063,-8.64877700805664
1701901850747000000,65.939,-4.204809188842773
1701901850847000000,66.039,-7.587384223937988
1701901850947000000,66.139,-9.90909194946289
1701901851046000000,66.23800024414062,-9.890913009643555
1701901851163000000,66.355,-13.061412811279297
1701901851263000000,66.455,-9.27111530303955
1701901851363000000,66.555,-10.033465385437012
1701901851462000000,66.65400024414062,-13.011348724365234
1701901851562000000,66.75399975585937,-16.117687225341797
1701901851679000000,66.871,-14.907063484191895
1701901851787000000,66.979,-16.273590087890625
1701901851896000000,67.088,-9.964890480041504
1701901852011000000,67.203,-10.714824676513672
1701901852111000000,67.303,-13.757362365722656
1701901852228000000,67.42,-18.49964141845703
1701901852328000000,67.52,-22.92148780822754
1701901852427000000,67.619,-26.022974014282227
