time,seconds_elapsed,dBFS
1701897417476000000,42.329,-25.219772338867188
1701897417576000000,42.429,-27.883337020874023
1701897417676000000,42.529,-30.52667236328125
1701897417793000000,42.646,-33.4501838684082
1701897417892000000,42.745,-34.83171844482422
1701897417992000000,42.845,-36.63844680786133
1701897418092000000,42.945,-13.758992195129395
1701897418209000000,43.062,-8.095738410949707
1701897418308000000,43.161,-11.077300071716309
1701897418409000000,43.262,-11.972129821777344
1701897418508000000,43.361,-12.569908142089844
1701897418624000000,43.477,-15.244038581848145
1701897418724000000,43.577,-16.91965675354004
1701897418824000000,43.677,-15.292895317077637
1701897418940000000,43.793,-13.681052207946777
1701897419040000000,43.893,-12.568965911865234
1701897419141000000,43.994,-16.236892700195312
1701897419240000000,44.093,-16.368778228759766
1701897419357000000,44.21,-16.377225875854492
1701897419464000000,44.317,-19.719966888427734
1701897419573000000,44.426,-19.392087936401367
1701897419690000000,44.54299975585938,-13.71929931640625
1701897419789000000,44.642,-13.103042602539062
1701897419889000000,44.742,-17.560922622680664
1701897420005000000,44.858,-15.246771812438965
1701897420105000000,44.958,-13.867681503295898
1701897420205000000,45.058,-18.306568145751953
1701897420305000000,45.158,-16.49738121032715
1701897420421000000,45.274,-19.37841033935547
1701897420521000000,45.374,-19.74146270751953
1701897420621000000,45.474,-16.764236450195312
1701897420721000000,45.574,-13.865507125854492
1701897420838000000,45.691000244140625,-17.09505271911621
1701897420937000000,45.79,-21.34221649169922
1701897421037000000,45.89,-15.049060821533203
1701897421154000000,46.006999755859376,-17.860031127929688
1701897421253000000,46.106,-18.68745994567871
1701897421353000000,46.206,-17.95005226135254
1701897421453000000,46.306,-20.79960060119629
1701897421570000000,46.42299975585937,-22.3172550201416
1701897421669000000,46.522,-21.40697479248047
1701897421769000000,46.622,-23.94084358215332
1701897421886000000,46.73900024414063,-27.600341796875
1701897421985000000,46.838,-30.98824119567871
1701897422085000000,46.938,-33.07448959350586
1701897422185000000,47.038,-29.778215408325195
1701897422285000000,47.138,-31.1162052154541
1701897422402000000,47.25499975585937,-32.31074905395508
1701897422501000000,47.354,-34.15389633178711
1701897422601000000,47.454,-14.896988868713379
1701897422718000000,47.57100024414063,-16.892107009887695
1701897422818000000,47.67099975585938,-11.14482307434082
1701897422917000000,47.77,-7.2246012687683105
1701897423017000000,47.87,-8.64570140838623
1701897423134000000,47.987000244140624,-12.953688621520996
1701897423233000000,48.086,-9.908493041992188
1701897423333000000,48.186,-12.816843032836914
1701897423433000000,48.286,-13.474085807800293
1701897423549000000,48.402,-13.859153747558594
1701897423650000000,48.50299975585938,-13.394898414611816
1701897423749000000,48.602,-14.516374588012695
1701897423849000000,48.702,-16.271865844726562
1701897423966000000,48.819000244140625,-14.74754810333252
1701897424066000000,48.918999755859375,-19.117801666259766
1701897424165000000,49.018,-13.881889343261719
1701897424266000000,49.11899975585938,-13.876728057861328
1701897424382000000,49.23500024414062,-18.277185440063477
1701897424482000000,49.33499975585938,-14.78495979309082
1701897424582000000,49.435000244140625,-18.33938980102539
1701897424682000000,49.534999755859374,-15.385327339172363
1701897424798000000,49.651000244140626,-19.811861038208008
1701897424898000000,49.750999755859375,-23.876611709594727
1701897424998000000,49.85100024414062,-26.41908836364746
1701897425114000000,49.966999755859376,-29.4324951171875
1701897425213000000,50.066,-31.745159149169922
1701897425313000000,50.166,-13.546250343322754
1701897425413000000,50.266,-7.614675998687744
1701897425529000000,50.382,-10.185948371887207
1701897425629000000,50.482,-12.53477668762207
1701897425729000000,50.582,-16.54859733581543
1701897425829000000,50.682,-12.5858154296875
1701897425946000000,50.79899975585938,-17.01945686340332
1701897426045000000,50.898,-19.851078033447266
1701897426145000000,50.998,-23.455713272094727
1701897426245000000,51.098,-26.81477165222168
1701897426345000000,51.198,-29.155017852783203
1701897426445000000,51.298,-15.476276397705078
1701897426561000000,51.414,-13.584609985351562
1701897426661000000,51.514,-17.07135581970215
1701897426761000000,51.614,-15.103943824768066
1701897426877000000,51.73,-17.838743209838867
1701897426977000000,51.83,-13.75675106048584
1701897427077000000,51.93,-16.484830856323242
1701897427177000000,52.03,-13.02634334564209
1701897427277000000,52.13,-15.097052574157715
1701897427393000000,52.246,-16.214488983154297
1701897427493000000,52.346,-18.94585418701172
1701897427593000000,52.446,-16.604812622070312
1701897427709000000,52.562,-15.138666152954102
1701897427809000000,52.662,-18.572330474853516
1701897427909000000,52.762,-12.83796215057373
1701897428009000000,52.862,-15.177884101867676
1701897428109000000,52.962,-10.363085746765137
1701897428225000000,53.078,-13.647843360900879
1701897428325000000,53.178,-16.583234786987305
1701897428425000000,53.278,-18.219146728515625
1701897428525000000,53.378,-21.862045288085938
1701897428641000000,53.494,-22.869552612304688
1701897428751000000,53.604,-20.541292190551758
1701897428858000000,53.710999755859376,-23.65977668762207
1701897428974000000,53.82700024414063,-14.50143051147461
1701897429074000000,53.92699975585938,-18.238859176635742
1701897429174000000,54.02700024414062,-22.90138816833496
1701897429274000000,54.12699975585937,-26.54717445373535
1701897429390000000,54.243000244140624,-29.714017868041992
1701897429490000000,54.342999755859374,-31.356008529663086
1701897429590000000,54.44300024414063,-33.086700439453125
1701897429690000000,54.54299975585938,-24.3177547454834
1701897429790000000,54.64300024414062,-9.801379203796387
1701897429907000000,54.76,-12.516345977783203
1701897430006000000,54.859000244140624,-15.616284370422363
1701897430106000000,54.958999755859374,-13.620451927185059
1701897430206000000,55.05900024414063,-16.311199188232422
1701897430322000000,55.174999755859375,-21.070276260375977
1701897430422000000,55.27500024414063,-14.80280876159668
1701897430522000000,55.37499975585938,-17.27725601196289
1701897430622000000,55.475000244140624,-17.169036865234375
1701897430722000000,55.57499975585937,-19.965789794921875
1701897430838000000,55.691000244140625,-24.01080322265625
